Код объекта,Комнатность,Ремонт,Балкон,Материал окон,Серия,Год постройки,Стены,url,Адрес,наземный паркинг,гостевой паркинг,парковка отсутствует,подземный паркинг,гараж во дворе,парковка,Двор,Железная дверь,Счетчик воды,во двор,на детскую площадку,стены соседних домов,памятники архитектуры,культуры,пешеходные бульвары,дороги,трассы,автомобильные мосты,Высота потолков,Общая площадь,этаж,всего этажей,цена
5509623,1,Косметический ремонт,Есть балкон,Пластиковые,Инд,2012.0,Панельные,https://ptz.etagi.com//realty/5509623/,Перевалка,1,0,0,0,0,0,открытый двор,есть,есть,0,0,0,0,0,0,1,0,0,2.5,35.1,5,9,2999.0
5503075,1,Косметический ремонт,Есть балкон,Пластиковые,Общ,1979.0,Панельные,https://ptz.etagi.com//realty/5503075/,Октябрьский,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,18.0,2,5,770.0
5485723,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,2015.0,Панельные,https://ptz.etagi.com//realty/5485723/,Древлянка,0,1,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,54.2,2,9,4950.0
5491163,2,Современный ремонт,Есть балкон,Пластиковые,Инд,2015.0,Панельные,https://ptz.etagi.com//realty/5491163/,Древлянка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,51.2,2,5,4550.0
5503412,3,Косметический ремонт,Есть балкон,Пластиковые,Инд,,Панельные,https://ptz.etagi.com//realty/5503412/,Голиковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,63.0,1,5,4450.0
5508470,1,Косметический ремонт,Есть балкон,Пластиковые,Общ,1984.0,Кирпичные,https://ptz.etagi.com//realty/5508470/,Голиковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,18.0,5,5,565.0
5525280,2,Косметический ремонт,Нет балкона,Пластиковые,Инд,,Панельные,https://ptz.etagi.com//realty/5525280/,Ключевая,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,44.9,1,5,2400.0
5526050,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,,Панельные,https://ptz.etagi.com//realty/5526050/,Пряжа ПГТ,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,44.6,1,3,1840.0
5422404,1,Косметический ремонт,Нет балкона,Пластиковые,Инд,2014.0,Монолитные,https://ptz.etagi.com//realty/5422404/,Кукковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,33.0,5,6,2600.0
5414679,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,1975.0,Панельные,https://ptz.etagi.com//realty/5414679/,Ключевая,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,47.9,2,5,960.0
5462604,3,Косметический ремонт,Есть балкон,Пластиковые,Инд,1972.0,Кирпичные,https://ptz.etagi.com//realty/5462604/,Голиковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,51.2,4,5,4300.0
5430466,1,Современный ремонт,Есть балкон,Пластиковые,Общ,1983.0,Панельные,https://ptz.etagi.com//realty/5430466/,Кукковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,13.0,4,5,800.0
5444146,1,Частичный ремонт,Есть балкон,Пластиковые,Инд,1987.0,Кирпичные,https://ptz.etagi.com//realty/5444146/,Голиковка,1,0,0,0,0,0,открытый двор,есть,отсутствует,1,0,0,0,0,0,0,0,0,2.5,36.0,5,14,2190.0
5470930,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,1969.0,Панельные,https://ptz.etagi.com//realty/5470930/,Первомайский,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,46.0,1,5,2600.0
5422890,4,Улучшенная черновая отделка,Нет балкона,Пластиковые,Инд,2014.0,Монолитные,https://ptz.etagi.com//realty/5422890/,Центр,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.7,106.7,5,5,7350.0
5456196,1,Косметический ремонт,Есть балкон,Пластиковые,Инд,,Кирпичные,https://ptz.etagi.com//realty/5456196/,Зарека,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,58.0,2,5,4184.0
5461880,1,Современный ремонт,Есть балкон,Пластиковые,Инд,,Панельные,https://ptz.etagi.com//realty/5461880/,Октябрьский,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,30.2,3,5,2300.0
5443861,4,Косметический ремонт,Есть балкон,Пластиковые,75 ,1992.0,Панельные,https://ptz.etagi.com//realty/5443861/,Древлянка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,74.9,4,9,4550.0
5440021,3,Косметический ремонт,Есть балкон,Пластиковые,Бреж,1951.0,Кирпичные,https://ptz.etagi.com//realty/5440021/,Зарека,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,56.0,2,2,2920.0
5458087,1,Косметический ремонт,Есть балкон,Пластиковые,Общ,1990.0,Кирпичные,https://ptz.etagi.com//realty/5458087/,Сулажгора,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,13.0,4,5,450.0
5417551,1,Косметический ремонт,Есть балкон,Пластиковые,Инд,1997.0,Монолитные,https://ptz.etagi.com//realty/5417551/,Древлянка,1,0,0,0,0,0,открытый двор,есть,есть,0,0,0,0,0,0,1,1,1,2.5,41.2,1,14,3499.0
5422706,1,Косметический ремонт,Есть балкон,Пластиковые,Инд,1997.0,Монолитные,https://ptz.etagi.com//realty/5422706/,Древлянка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.52,51.0,1,16,3640.0
5459572,1,Косметический ремонт,Есть балкон,Пластиковые,Инд,,Панельные,https://ptz.etagi.com//realty/5459572/,Голиковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,25.0,1,2,950.0
5425158,2,Косметический ремонт,Есть балкон,Пластиковые,2-68-1-0,,Панельные,https://ptz.etagi.com//realty/5425158/,Кукковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,49.5,6,16,3580.0
5464142,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,1996.0,Блочные,https://ptz.etagi.com//realty/5464142/,Ключевая,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,54.0,4,5,3630.0
5456584,3,Современный ремонт,Есть балкон,Пластиковые,75 ,1990.0,Панельные,https://ptz.etagi.com//realty/5456584/,Древлянка,0,1,1,0,0,0,закрытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,68.7,3,4,6500.0
5430228,3,Современный ремонт,Есть балкон,Пластиковые,Инд,2018.0,Монолитные,https://ptz.etagi.com//realty/5430228/,Кукковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,78.6,4,5,6550.0
5433428,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,1959.0,Кирпичные,https://ptz.etagi.com//realty/5433428/,Первомайский,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,40.3,4,4,2790.0
5449724,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,1971.0,Кирпичные,https://ptz.etagi.com//realty/5449724/,Первомайский,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,26.9,1,5,1360.0
5440978,4,Косметический ремонт,Есть балкон,Пластиковые,Инд,2012.0,Панельные,https://ptz.etagi.com//realty/5440978/,5-й посёлок,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,1,0,0,2.55,13.0,4,9,800.0
5436698,2,Частичный ремонт,Есть балкон,Пластиковые,Инд,1967.0,Кирпичные,https://ptz.etagi.com//realty/5436698/,Голиковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,42.9,2,5,2400.0
5434402,3,Косметический ремонт,Есть балкон,Пластиковые,1-335А,1962.0,Блочные,https://ptz.etagi.com//realty/5434402/,Голиковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.65,63.0,5,5,3460.0
5425802,1,Косметический ремонт,Есть балкон,Пластиковые,Общ,1983.0,Панельные,https://ptz.etagi.com//realty/5425802/,Кукковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,19.6,1,5,1020.0
5435680,2,Косметический ремонт,Нет балкона,Пластиковые,Инд,1958.0,Кирпичные,https://ptz.etagi.com//realty/5435680/,Первомайский,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,3.05,48.5,3,4,3100.0
5425469,1,Современный ремонт,Есть балкон,Пластиковые,Инд,1952.0,Кирпичные,https://ptz.etagi.com//realty/5425469/,Первомайский,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,51.8,2,3,2700.0
5443140,3,Современный ремонт,Есть балкон,Пластиковые,Инд,2010.0,Кирпичные,https://ptz.etagi.com//realty/5443140/,Октябрьский,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.7,60.1,6,9,4600.0
5468038,1,Косметический ремонт,Нет балкона,Пластиковые,Инд,,Панельные,https://ptz.etagi.com//realty/5468038/,Ключевая,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,32.3,4,5,1880.0
5426478,4,Косметический ремонт,Есть балкон,Пластиковые,Инд,1971.0,Панельные,https://ptz.etagi.com//realty/5426478/,Кукковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.57,73.0,4,5,4399.0
5372259,3,Косметический ремонт,Есть балкон,Пластиковые,Инд,1975.0,Панельные,https://ptz.etagi.com//realty/5372259/,Ключевая,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,60.0,4,9,4200.0
5368340,2,Косметический ремонт,Нет балкона,Деревянные,1-335,1966.0,Панельные,https://ptz.etagi.com//realty/5368340/,Октябрьский,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,42.0,1,5,2350.0
5409269,1,Косметический ремонт,Есть балкон,Пластиковые,Инд,1993.0,Панельные,https://ptz.etagi.com//realty/5409269/,Древлянка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,38.0,6,10,2500.0
5389563,2,Современный ремонт,Есть балкон,Пластиковые,Инд,2016.0,Монолитные,https://ptz.etagi.com//realty/5389563/,Древлянка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,40.0,3,9,3600.0
5389975,1,Косметический ремонт,Нет балкона,Пластиковые,Общ,1990.0,Кирпичные,https://ptz.etagi.com//realty/5389975/,Сулажгора,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,18.1,4,5,670.0
5406701,2,Косметический ремонт,Нет балкона,Пластиковые,Инд,2017.0,Монолитные,https://ptz.etagi.com//realty/5406701/,Кукковка,1,0,0,1,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,46.0,1,18,3900.0
5409237,1,Косметический ремонт,Нет балкона,Пластиковые,Инд,1966.0,Кирпичные,https://ptz.etagi.com//realty/5409237/,Центр,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,31.6,3,5,2560.0
5381202,3,Косметический ремонт,Есть балкон,Пластиковые,Инд,2008.0,Кирпичные,https://ptz.etagi.com//realty/5381202/,Октябрьский,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,77.5,4,11,6499.0
5404760,3,Косметический ремонт,Есть балкон,Пластиковые,Инд,1946.0,Деревянные,https://ptz.etagi.com//realty/5404760/,Центр,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,61.8,2,2,3380.0
5390019,3,Улучшенная черновая отделка,Два балкона и более,Пластиковые,Инд,2021.0,Панельные,https://ptz.etagi.com//realty/5390019/,Кукковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,90.9,3,4,5300.0
5368643,3,Современный ремонт,Есть балкон,Пластиковые,Инд,2019.0,Панельные,https://ptz.etagi.com//realty/5368643/,Центр,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.7,66.0,2,9,6700.0
5386765,1,Косметический ремонт,Есть балкон,Пластиковые,Инд,,Кирпичные,https://ptz.etagi.com//realty/5386765/,Зарека,1,0,0,0,0,0,открытый двор,есть,есть,0,1,0,0,0,0,1,0,0,2.5,29.3,4,5,1950.0
5374795,2,Частичный ремонт,Нет балкона,Деревянные,Инд,,Кирпичные,https://ptz.etagi.com//realty/5374795/,Ключевая,1,1,0,0,0,0,открытый двор,отсутствует,есть,1,0,0,0,0,0,0,0,0,2.5,27.0,3,5,1440.0
5369963,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,2017.0,Панельные,https://ptz.etagi.com//realty/5369963/,Древлянка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,53.7,3,5,4800.0
5362493,3,Косметический ремонт,Есть балкон,Пластиковые,Инд,,Панельные,https://ptz.etagi.com//realty/5362493/,Центр,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,60.0,9,9,5700.0
5388204,1,Косметический ремонт,Лоджия,Пластиковые,Инд,,Панельные,https://ptz.etagi.com//realty/5388204/,Перевалка,1,1,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,36.0,7,9,2999.0
5377542,2,Косметический ремонт,Есть балкон,Пластиковые,1-335,1967.0,Панельные,https://ptz.etagi.com//realty/5377542/,Октябрьский,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,45.1,3,5,3150.0
